Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Lcore 6,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
4902081,4902081,0,,4522265,4522297,0,,5045578,5045607,0,,4583693,4583674,0,,4573884,4573878,0,,4678397,4678429,0,,4871043,4871072,0,,33176941,33177038,0,6369968640,6369969600,1377653,0,0,0,
4899728,4899728,0,,4521792,4521769,0,,5044594,5044594,0,,4581059,4581091,0,,4579150,4579130,0,,4678461,4678435,0,,4871171,4871171,0,,33175955,33175918,0,6369789120,6369779712,1379222,0,0,0,
4907896,4907896,0,,4526252,4526259,0,,5053171,5053172,0,,4583796,4583766,0,,4573874,4573868,0,,4681098,4681123,0,,4871756,4871759,0,,33197843,33197843,0,6373984512,6373989696,1356161,0,0,0,
4905186,4905186,0,,4521637,4521653,0,,5045882,5045884,0,,4582981,4582979,0,,4575609,4575641,0,,4678342,4678343,0,,4871528,4871525,0,,33181165,33181211,0,6370785408,6370797696,1373121,0,0,0,
4909997,4909997,0,,4522561,4522545,0,,5047247,5047215,0,,4579238,4579246,0,,4576722,4576722,0,,4681848,4681816,0,,4868785,4868787,0,,33186398,33186328,0,6371787840,6371775168,1370397,0,0,0,
4896697,4896697,0,,4525719,4525703,0,,5048275,5048307,0,,4584159,4584157,0,,4572611,4572611,0,,4679638,4679645,0,,4869604,4869573,0,,33176703,33176693,0,6369936384,6369927552,1376322,0,0,0,
4899860,4899860,0,,4521583,4521614,0,,5048237,5048237,0,,4581894,4581888,0,,4577595,4577592,0,,4678123,4678147,0,,4873508,4873540,0,,33180800,33180878,0,6370704192,6370718016,1373217,0,0,0,
4899165,4899165,0,,4522914,4522904,0,,5044816,5044814,0,,4583392,4583399,0,,4579212,4579215,0,,4679773,4679773,0,,4871242,4871242,0,,33180514,33180512,0,6370671936,6370656960,1374467,0,0,0,
4899818,4899818,0,,4525977,4525958,0,,5047156,5047158,0,,4584702,4584703,0,,4573083,4573083,0,,4678314,4678315,0,,4867633,4867633,0,,33176683,33176668,0,6369912576,6369941376,1377451,0,0,0,
4902214,4902214,0,,4520737,4520767,0,,5045972,5045972,0,,4581349,4581345,0,,4573608,4573576,0,,4676098,4676098,0,,4869071,4869071,0,,33169049,33169043,0,6368450112,6368438592,1385675,0,0,0,
4905954,4905954,0,,4524224,4524200,0,,5047657,5047657,0,,4579942,4579959,0,,4576634,4576663,0,,4680628,4680603,0,,4868914,4868912,0,,33183953,33183948,0,6371322432,6371313984,1371367,0,0,0,
4898878,4898878,0,,4525344,4525343,0,,5044723,5044720,0,,4583349,4583328,0,,4573278,4573278,0,,4678723,4678748,0,,4869808,4869810,0,,33174103,33174105,0,6369436800,6369434112,1380127,0,0,0,
4916192,4916192,0,,4520222,4520244,0,,5047113,5047116,0,,4584425,4584434,0,,4578305,4578308,0,,4679036,4679004,0,,4870812,4870810,0,,33196105,33196108,0,6373646592,6373658304,1359017,0,0,0,
4904601,4904601,0,,4524549,4524521,0,,5044743,5044740,0,,4579028,4579033,0,,4575547,4575547,0,,4680447,4680455,0,,4868812,4868812,0,,33177727,33177709,0,6370126272,6370109184,1377219,0,0,0,
4905239,4905239,0,,4525504,4525535,0,,5048188,5048191,0,,4584268,4584284,0,,4574993,4574962,0,,4678251,4678272,0,,4869372,4869373,0,,33185815,33185856,0,6371672256,6371682048,1368501,0,0,0,
4914435,4914435,0,,4519771,4519739,0,,5043709,5043709,0,,4580473,4580475,0,,4573337,4573337,0,,4677248,4677251,0,,4868365,4868366,0,,33177338,33177312,0,6370043136,6370054656,1377357,0,0,0,
4898038,4898038,0,,4524332,4524333,0,,5047544,5047544,0,,4578533,4578506,0,,4574458,4574457,0,,4679453,4679430,0,,4869465,4869465,0,,33171823,33171773,0,6368999616,6368986944,1382769,0,0,0,
4901944,4901944,0,,4525565,4525596,0,,5047110,5047109,0,,4583506,4583501,0,,4572790,4572821,0,,4680269,4680260,0,,4869264,4869264,0,,33180448,33180495,0,6370636416,6370646208,1374634,0,0,0,
4913976,4913976,0,,4519337,4519305,0,,5047231,5047232,0,,4582906,4582936,0,,4576974,4576943,0,,4677601,4677633,0,,4872939,4872939,0,,33190964,33190964,0,6372678912,6372661824,1363668,0,0,0,
4896234,4896234,0,,4525951,4525953,0,,5047960,5047959,0,,4583268,4583238,0,,4575191,4575223,0,,4679202,4679176,0,,4870064,4870064,0,,33177870,33177847,0,6370145856,6370149888,1376231,0,0,0,
4898793,4898793,0,,4524110,4524138,0,,5047077,5047078,0,,4582965,4582965,0,,4573279,4573279,0,,4678897,4678923,0,,4870644,4870644,0,,33175765,33175820,0,6369743424,6369762432,1379792,0,0,0,
4900883,4900883,0,,4520280,4520265,0,,5042851,5042819,0,,4581251,4581283,0,,4575538,4575511,0,,4677008,4676986,0,,4868473,4868473,0,,33166284,33166220,0,6367927488,6367908864,1387500,0,0,0,
4892664,4892664,0,,4526581,4526566,0,,5047348,5047380,0,,4580677,4580656,0,,4575631,4575658,0,,4678323,4678317,0,,4867888,4867888,0,,33169112,33169129,0,6368467968,6368468928,1385475,0,0,0,
4915975,4915975,0,,4523003,4523035,0,,5042531,5042531,0,,4583278,4583271,0,,4572501,4572501,0,,4680723,4680750,0,,4871398,4871398,0,,33189409,33189461,0,6372380736,6372385920,1365684,0,0,0,
4907789,4907789,0,,4520469,4520451,0,,5045162,5045162,0,,4582251,4582278,0,,4576139,4576117,0,,4678402,4678371,0,,4867804,4867804,0,,33178016,33177972,0,6370164288,6370158528,1376409,0,0,0,
4902584,4902584,0,,4527132,4527120,0,,5047473,5047473,0,,4583333,4583334,0,,4573605,4573595,0,,4680844,4680861,0,,4872494,4872493,0,,33187465,33187460,0,6371995392,6371999040,1366673,0,0,0,
4906957,4906957,0,,4522504,4522534,0,,5045730,5045730,0,,4582011,4581979,0,,4573741,4573741,0,,4678252,4678267,0,,4869403,4869404,0,,33178598,33178612,0,6370284096,6370287552,1376968,0,0,0,
4901799,4901799,0,,4520794,4520770,0,,5049581,5049581,0,,4582136,4582168,0,,4575674,4575706,0,,4678630,4678607,0,,4871955,4871955,0,,33180569,33180586,0,6370672704,6370674240,1372762,0,0,0,
358641,358641,0,,332717,332709,0,,370892,370860,0,,335924,335892,0,,333535,333503,0,,343235,343226,0,,357515,357483,0,,2432459,2432314,0,467028672,466999104,100461,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
