Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
10452457,10452457,0,,10855117,10855149,0,,11021979,11021977,0,,10387128,10387130,0,,42716681,42716713,0,6578378422,8201603712,2334906,0,0,0,
10451728,10451728,0,,10854518,10854518,0,,11019619,11019621,0,,10386440,10386440,0,,42712305,42712307,0,6577695278,8200771392,2342440,0,0,0,
10450521,10450521,0,,10854822,10854821,0,,11024008,11024008,0,,10392353,10392321,0,,42721704,42721671,0,6579127632,8202550272,2332641,0,0,0,
10456351,10456351,0,,10855031,10855032,0,,11025123,11025091,0,,10394711,10394742,0,,42731216,42731216,0,6580607264,8204396160,2324510,0,0,0,
10453172,10453172,0,,10857342,10857340,0,,11023511,11023540,0,,10395323,10395323,0,,42729348,42729375,0,6580324212,8204033088,2321280,0,0,0,
10453120,10453120,0,,10857833,10857834,0,,11026033,11026036,0,,10388833,10388834,0,,42725819,42725824,0,6579786136,8203356480,2328526,0,0,0,
10452086,10452086,0,,10856930,10856931,0,,11022606,11022606,0,,10392745,10392745,0,,42724367,42724368,0,6579552672,8203097664,2331431,0,0,0,
10451536,10451536,0,,10857787,10857786,0,,11022643,11022611,0,,10391692,10391690,0,,42723658,42723623,0,6579433168,8202928512,2331483,0,0,0,
10453171,10453171,0,,10855745,10855714,0,,11023066,11023096,0,,10388771,10388771,0,,42720753,42720752,0,6578995962,8202377856,2335178,0,0,0,
10455262,10455262,0,,10858919,10858948,0,,11024893,11024863,0,,10386803,10386803,0,,42725877,42725876,0,6579785058,8203374528,2328062,0,0,0,
10449504,10449504,0,,10859425,10859427,0,,11022452,11022483,0,,10388195,10388197,0,,42719576,42719611,0,6578824560,8202171264,2336518,0,0,0,
10450586,10450586,0,,10854728,10854729,0,,11018339,11018338,0,,10389871,10389870,0,,42713524,42713523,0,6577873148,8200984704,2343839,0,0,0,
10453760,10453760,0,,10855106,10855106,0,,11023670,11023670,0,,10387493,10387494,0,,42720029,42720030,0,6578894014,8202253248,2335433,0,0,0,
10451891,10451891,0,,10852914,10852914,0,,11021548,11021550,0,,10390184,10390184,0,,42716537,42716539,0,6578337150,8201562624,2336003,0,0,0,
10452337,10452337,0,,10854666,10854666,0,,11027182,11027182,0,,10390282,10390282,0,,42724467,42724467,0,6579572846,8203111104,2329241,0,0,0,
10449818,10449818,0,,10856111,10856111,0,,11025996,11025996,0,,10389369,10389368,0,,42721294,42721293,0,6579074348,8202477504,2333352,0,0,0,
7653637,7653637,0,,7956795,7956763,0,,8076589,8076557,0,,7616476,7616445,0,,31303497,31303402,0,4820733610,6010249536,1708016,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5485703,5485703,0,,5679263,5679293,0,,5748228,5748258,0,,5463798,5463827,0,,22376992,22377081,0,3446065854,4296410304,611264,0,0,0,
10485731,10485731,0,,10906549,10906519,0,,11056134,11056104,0,,10451422,10451393,0,,42899836,42899747,0,6606565658,8236761984,1321195,0,0,0,
10490185,10490185,0,,10905480,10905512,0,,11056368,11056399,0,,10450505,10450537,0,,42902538,42902633,0,6607000554,8237290944,1320768,0,0,0,
10492708,10492708,0,,10904685,10904683,0,,11055900,11055869,0,,10447782,10447782,0,,42901075,42901042,0,6606765396,8237011200,1320540,0,0,0,
10488014,10488014,0,,10905029,10905030,0,,11056158,11056158,0,,10443889,10443888,0,,42893090,42893090,0,6605531086,8235467520,1328710,0,0,0,
10493157,10493157,0,,10899536,10899534,0,,11055232,11055264,0,,10446672,10446671,0,,42894597,42894626,0,6605772558,8235767424,1325000,0,0,0,
10492559,10492559,0,,10904679,10904682,0,,11055415,11055383,0,,10445623,10445625,0,,42898276,42898249,0,6606330038,8236459968,1322138,0,0,0,
10496604,10496604,0,,10901955,10901954,0,,11056228,11056259,0,,10445492,10445492,0,,42900279,42900309,0,6606652514,8236870080,1322310,0,0,0,
10494719,10494719,0,,10902380,10902381,0,,11056405,11056404,0,,10440907,10440907,0,,42894411,42894411,0,6605734366,8235720384,1328982,0,0,0,
10495560,10495560,0,,10901764,10901762,0,,11055999,11056001,0,,10441272,10441270,0,,42894595,42894593,0,6605762702,8235754176,1327089,0,0,0,
10497772,10497772,0,,10899150,10899152,0,,11055276,11055276,0,,10450568,10450567,0,,42902766,42902767,0,6607026272,8237332800,1316373,0,0,0,
10495946,10495946,0,,10903757,10903725,0,,11056363,11056363,0,,10453827,10453798,0,,42909893,42909832,0,6608123522,8238697920,1312923,0,0,0,
10497431,10497431,0,,10897741,10897773,0,,11055710,11055710,0,,10444983,10444983,0,,42895865,42895897,0,6605968138,8236008768,1325443,0,0,0,
10494360,10494360,0,,10906219,10906217,0,,11056025,11056025,0,,10447585,10447615,0,,42904189,42904217,0,6607249418,8237616192,1317770,0,0,0,
10498957,10498957,0,,10902160,10902162,0,,11055580,11055580,0,,10450001,10450002,0,,42906698,42906701,0,6607627180,8238075456,1312321,0,0,0,
10498081,10498081,0,,10901214,10901214,0,,11055604,11055602,0,,10446119,10446119,0,,42901018,42901016,0,6606756464,8236994112,1321080,0,0,0,
10498236,10498236,0,,10902706,10902705,0,,11056302,11056272,0,,10450726,10450695,0,,42907970,42907908,0,6607817832,8238325056,1312097,0,0,0,
10494862,10494862,0,,10901222,10901223,0,,11054877,11054909,0,,10446009,10446041,0,,42896970,42897035,0,6606148164,8236226496,1322921,0,0,0,
10498945,10498945,0,,10901619,10901619,0,,11055117,11055114,0,,10443809,10443777,0,,42899490,42899455,0,6606516070,8236703232,1319463,0,0,0,
10499449,10499449,0,,10899665,10899662,0,,11055619,11055619,0,,10445496,10445496,0,,42900229,42900226,0,6606630338,8236834560,1321699,0,0,0,
10496164,10496164,0,,10902184,10902185,0,,11056025,11056027,0,,10448733,10448763,0,,42903106,42903139,0,6607078632,8237394624,1316466,0,0,0,
10495168,10495168,0,,10903782,10903784,0,,11056507,11056508,0,,10443349,10443319,0,,42898806,42898779,0,6606416278,8236577664,1323580,0,0,0,
10492376,10492376,0,,10901866,10901864,0,,11054522,11054522,0,,10443105,10443105,0,,42891869,42891867,0,6605352446,8235235584,1325859,0,0,0,
10496020,10496020,0,,10902675,10902677,0,,11055672,11055640,0,,10449087,10449117,0,,42903454,42903454,0,6607131916,8237469888,1317547,0,0,0,
1196226,1196226,0,,1243468,1243436,0,,1258646,1258646,0,,1192411,1192381,0,,4890751,4890689,0,753166106,938996160,147368,0,0,0,
1458764,1458764,0,,1493527,1493557,0,,1506221,1506221,0,,1453941,1453970,0,,5912453,5912512,0,910517762,1135209792,97669,0,0,0,
10495742,10495742,0,,10902042,10902041,0,,11052383,11052415,0,,10443903,10443906,0,,42894070,42894104,0,6605696174,8235669312,1322711,0,0,0,
10495829,10495829,0,,10904749,10904750,0,,11055328,11055328,0,,10450407,10450406,0,,42906313,42906313,0,6607567428,8238005952,1314702,0,0,0,
10497619,10497619,0,,10902897,10902899,0,,11056289,11056288,0,,10450541,10450542,0,,42907346,42907348,0,6607736366,8238214080,1313775,0,0,0,
10499206,10499206,0,,10902239,10902238,0,,11056136,11056137,0,,10445539,10445537,0,,42903120,42903118,0,6607075552,8237398848,1319879,0,0,0,
10495443,10495443,0,,10899012,10899013,0,,11055716,11055714,0,,10449946,10449948,0,,42900117,42900118,0,6606618172,8236824576,1321210,0,0,0,
10497304,10497304,0,,10902432,10902400,0,,11056123,11056124,0,,10441565,10441564,0,,42897424,42897392,0,6606207916,8236298880,1325941,0,0,0,
10495433,10495433,0,,10901899,10901931,0,,11055960,11055958,0,,10445230,10445231,0,,42898522,42898553,0,6606372696,8236531008,1321808,0,0,0,
10494517,10494517,0,,10903657,10903655,0,,11056150,11056153,0,,10448050,10448018,0,,42902374,42902343,0,6606965288,8237240832,1318659,0,0,0,
10492315,10492315,0,,10901580,10901582,0,,11055510,11055510,0,,10446929,10446929,0,,42896334,42896336,0,6606030816,8236101696,1325663,0,0,0,
10495634,10495634,0,,10899159,10899158,0,,11055902,11055870,0,,10444400,10444432,0,,42895095,42895094,0,6605849404,8235861696,1326531,0,0,0,
10495007,10495007,0,,10901171,10901140,0,,11055815,11055846,0,,10450866,10450866,0,,42902859,42902859,0,6607030584,8237341056,1318328,0,0,0,
10494372,10494372,0,,10899201,10899231,0,,11055787,11055787,0,,10449688,10449686,0,,42899048,42899076,0,6606467406,8236636416,1321334,0,0,0,
10495048,10495048,0,,10904068,10904069,0,,11056199,11056168,0,,10444597,10444567,0,,42899912,42899852,0,6606577208,8236768704,1321410,0,0,0,
10496477,10496477,0,,10904163,10904132,0,,11054244,11054244,0,,10444034,10444063,0,,42898918,42898916,0,6606433064,8236588800,1319526,0,0,0,
10495042,10495042,0,,10903305,10903334,0,,11057045,11057077,0,,10444641,10444644,0,,42900033,42900097,0,6606600616,8236802688,1322464,0,0,0,
10493630,10493630,0,,10901878,10901881,0,,11055465,11055463,0,,10452242,10452239,0,,42903215,42903213,0,6607104504,8237416512,1318506,0,0,0,
10495274,10495274,0,,10902249,10902217,0,,11056027,11056028,0,,10450485,10450488,0,,42904035,42904007,0,6607216770,8237583744,1318468,0,0,0,
10496345,10496345,0,,10904639,10904671,0,,11055943,11055912,0,,10448744,10448743,0,,42905671,42905671,0,6607478262,8237886144,1314543,0,0,0,
10498209,10498209,0,,10901742,10901740,0,,11055675,11055706,0,,10451412,10451411,0,,42907038,42907066,0,6607678770,8238153024,1313625,0,0,0,
10498152,10498152,0,,10903049,10903049,0,,11056112,11056081,0,,10452875,10452876,0,,42910188,42910158,0,6608168952,8238754752,1311195,0,0,0,
10494546,10494546,0,,10899294,10899264,0,,11055330,11055362,0,,10443080,10443081,0,,42892250,42892253,0,6605406808,8235311808,1326748,0,0,0,
10501985,10501985,0,,10905662,10905662,0,,11055207,11055175,0,,10447945,10447945,0,,42910799,42910767,0,6608258118,8238868032,1309646,0,0,0,
10495132,10495132,0,,10898706,10898706,0,,11055397,11055428,0,,10446936,10446904,0,,42896171,42896170,0,6606015108,8236065600,1323494,0,0,0,
5335596,5335596,0,,5539080,5539080,0,,5617140,5617109,0,,5311117,5311117,0,,21802933,21802902,0,3357646908,4186143744,668342,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
7664399,7664399,0,,7939369,7939401,0,,8057097,8057129,0,,7626345,7626377,0,,31287210,31287306,0,4818240196,6007178496,1563245,0,0,0,
10457094,10457094,0,,10855713,10855713,0,,11028150,11028147,0,,10389505,10389473,0,,42730462,42730427,0,6580485758,8204238720,2325859,0,0,0,
10450713,10450713,0,,10855910,10855910,0,,11027255,11027258,0,,10388037,10388067,0,,42721915,42721948,0,6579175064,8202608448,2333930,0,0,0,
10454529,10454529,0,,10854952,10854952,0,,11025126,11025124,0,,10385489,10385488,0,,42720096,42720093,0,6578904178,8202274368,2336580,0,0,0,
10452172,10452172,0,,10852945,10852913,0,,11022375,11022377,0,,10387848,10387819,0,,42715340,42715281,0,6578153274,8201329728,2340269,0,0,0,
10453050,10453050,0,,10854834,10854864,0,,11027231,11027199,0,,10388110,10388140,0,,42723225,42723253,0,6579376342,8202856896,2332971,0,0,0,
10450700,10450700,0,,10853990,10853990,0,,11023015,11023046,0,,10385869,10385839,0,,42713574,42713575,0,6577890396,8201007168,2339054,0,0,0,
10450451,10450451,0,,10858482,10858484,0,,11027298,11027299,0,,10391023,10391055,0,,42727254,42727289,0,6580007280,8203641792,2325961,0,0,0,
10449974,10449974,0,,10859138,10859138,0,,11027236,11027236,0,,10388000,10387999,0,,42724348,42724347,0,6579539736,8203060032,2330933,0,0,0,
10453596,10453596,0,,10855248,10855248,0,,11025317,11025285,0,,10389290,10389291,0,,42723451,42723420,0,6579411454,8202905856,2328890,0,0,0,
10451330,10451330,0,,10857211,10857209,0,,11026536,11026536,0,,10387396,10387394,0,,42722473,42722469,0,6579260534,8202720000,2332320,0,0,0,
10448316,10448316,0,,10856223,10856225,0,,11026433,11026463,0,,10387208,10387210,0,,42718180,42718214,0,6578604648,8201887680,2338315,0,0,0,
10452077,10452077,0,,10856514,10856514,0,,11028353,11028355,0,,10386870,10386869,0,,42723814,42723815,0,6579467664,8202978624,2331384,0,0,0,
10452030,10452030,0,,10857937,10857937,0,,11025958,11025958,0,,10382562,10382531,0,,42718487,42718456,0,6578646998,8201948160,2335233,0,0,0,
10455001,10455001,0,,10855291,10855291,0,,11027758,11027758,0,,10392100,10392132,0,,42730150,42730182,0,6580443100,8204182848,2322825,0,0,0,
10449248,10449248,0,,10859442,10859410,0,,11028641,11028640,0,,10391970,10391969,0,,42729301,42729267,0,6580302498,8204021952,2325786,0,0,0,
10452633,10452633,0,,10858831,10858863,0,,11026995,11026995,0,,10387627,10387628,0,,42726086,42726119,0,6579831874,8203422336,2326259,0,0,0,
10450929,10450929,0,,10854250,10854218,0,,11026978,11026977,0,,10387427,10387425,0,,42719584,42719549,0,6578801306,8202145920,2335084,0,0,0,
10453284,10453284,0,,10853915,10853947,0,,11028388,11028388,0,,10392709,10392708,0,,42728296,42728327,0,6580167132,8203837056,2324261,0,0,0,
10455249,10455249,0,,10855821,10855818,0,,11027868,11027838,0,,10388351,10388354,0,,42727289,42727259,0,6579997424,8203636032,2326665,0,0,0,
10450441,10450441,0,,10853403,10853406,0,,11028504,11028504,0,,10390212,10390212,0,,42722560,42722563,0,6579269774,8202732672,2329172,0,0,0,
10453500,10453500,0,,10855129,10855129,0,,11027118,11027118,0,,10385602,10385601,0,,42721349,42721348,0,6579097448,8202502464,2333858,0,0,0,
10451552,10451552,0,,10849649,10849617,0,,11026333,11026364,0,,10388781,10388782,0,,42716315,42716315,0,6578307582,8201537664,2335507,0,0,0,
9408324,9408324,0,,9766252,9766252,0,,9922748,9922717,0,,9350327,9350295,0,,38447651,38447588,0,5920933480,7381919808,2095070,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
