Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5038977,5038977,0,,5020618,5020620,0,,4983207,4983235,0,,4925180,4925180,0,,4718137,4718168,0,,4871856,4871836,0,,29557975,29558016,0,5675136192,5675151168,1719441,0,0,0,
5042735,5042735,0,,5027776,5027774,0,,4985174,4985142,0,,4929147,4929128,0,,4719846,4719815,0,,4872680,4872700,0,,29577358,29577294,0,5678841024,5678827968,1698751,0,0,0,
5031371,5031371,0,,5016192,5016162,0,,4975023,4975055,0,,4922565,4922586,0,,4717476,4717508,0,,4864553,4864521,0,,29527180,29527203,0,5669216256,5669229504,1752340,0,0,0,
5039662,5039662,0,,5022954,5022954,0,,4981684,4981684,0,,4926764,4926733,0,,4722303,4722300,0,,4874268,4874299,0,,29567635,29567632,0,5676985920,5676982080,1707192,0,0,0,
5035688,5035688,0,,5016455,5016487,0,,4978832,4978814,0,,4925034,4925066,0,,4721862,4721862,0,,4865563,4865532,0,,29543434,29543449,0,5672355072,5672353920,1737290,0,0,0,
5029528,5029528,0,,5017610,5017610,0,,4978511,4978529,0,,4920100,4920099,0,,4719743,4719745,0,,4873203,4873235,0,,29538695,29538746,0,5671419840,5671418880,1736545,0,0,0,
5037575,5037575,0,,5025620,5025598,0,,4982160,4982128,0,,4929486,4929455,0,,4718874,4718847,0,,4872229,4872229,0,,29565944,29565832,0,5676659136,5676651456,1710096,0,0,0,
5041811,5041811,0,,5025461,5025482,0,,4984242,4984271,0,,4927800,4927829,0,,4726365,4726390,0,,4877303,4877273,0,,29582982,29583056,0,5679934464,5679933120,1695811,0,0,0,
5043105,5043105,0,,5022020,5022021,0,,4985150,4985153,0,,4928768,4928745,0,,4721068,4721039,0,,4870507,4870534,0,,29570618,29570597,0,5677553856,5677564032,1705505,0,0,0,
5039320,5039320,0,,5022857,5022856,0,,4985855,4985855,0,,4928185,4928211,0,,4725211,4725213,0,,4870240,4870243,0,,29571668,29571698,0,5677759488,5677757760,1708667,0,0,0,
5040340,5040340,0,,5023296,5023297,0,,4989355,4989355,0,,4923818,4923786,0,,4717185,4717215,0,,4871077,4871077,0,,29565071,29565070,0,5676499392,5676497472,1710914,0,0,0,
5044876,5044876,0,,5025997,5025997,0,,4982555,4982555,0,,4929312,4929344,0,,4724933,4724909,0,,4877562,4877562,0,,29585235,29585243,0,5680366656,5680369152,1689207,0,0,0,
5035522,5035522,0,,5021234,5021234,0,,4980831,4980831,0,,4924551,4924549,0,,4722599,4722591,0,,4876194,4876173,0,,29560931,29560900,0,5675705088,5675703744,1719405,0,0,0,
5036561,5036561,0,,5019306,5019303,0,,4979000,4979000,0,,4924949,4924921,0,,4716013,4716013,0,,4862963,4862983,0,,29538792,29538781,0,5671434816,5671429824,1737468,0,0,0,
5036403,5036403,0,,5018085,5018088,0,,4980556,4980556,0,,4923705,4923735,0,,4725539,4725542,0,,4872376,4872376,0,,29556664,29556700,0,5674880064,5674889664,1722450,0,0,0,
5037746,5037746,0,,5020358,5020358,0,,4978033,4978033,0,,4924025,4924022,0,,4715849,4715878,0,,4871792,4871793,0,,29547803,29547830,0,5673182400,5673179904,1728091,0,0,0,
5034608,5034608,0,,5022483,5022480,0,,4984386,4984369,0,,4925691,4925694,0,,4722005,4722004,0,,4873658,4873626,0,,29562831,29562781,0,5676066816,5676066048,1711769,0,0,0,
5043176,5043176,0,,5026232,5026203,0,,4990017,4990034,0,,4927376,4927348,0,,4725289,4725290,0,,4872078,4872109,0,,29584168,29584160,0,5680152192,5680154880,1696069,0,0,0,
5044392,5044392,0,,5024528,5024557,0,,4985973,4985941,0,,4928065,4928069,0,,4724209,4724207,0,,4874210,4874211,0,,29581377,29581377,0,5679630720,5679622656,1695349,0,0,0,
5037542,5037542,0,,5019274,5019274,0,,4984505,4984534,0,,4924751,4924775,0,,4721753,4721755,0,,4870412,4870401,0,,29558237,29558281,0,5675184576,5675189184,1721221,0,0,0,
5037686,5037686,0,,5020505,5020492,0,,4982527,4982528,0,,4926257,4926231,0,,4720381,4720381,0,,4870040,4870051,0,,29557396,29557369,0,5675021376,5675020032,1718214,0,0,0,
5033908,5033908,0,,5017879,5017895,0,,4987418,4987420,0,,4925271,4925297,0,,4720744,4720718,0,,4869275,4869275,0,,29554495,29554513,0,5674464960,5674461888,1719609,0,0,0,
5034468,5034468,0,,5019246,5019245,0,,4984692,4984692,0,,4923357,4923325,0,,4728154,4728180,0,,4883556,4883555,0,,29573473,29573465,0,5678105664,5678099520,1708431,0,0,0,
5036350,5036350,0,,5021130,5021131,0,,4978696,4978673,0,,4926362,4926393,0,,4758679,4758654,0,,4947202,4947200,0,,29668419,29668401,0,5696328000,5696332416,1605006,0,0,0,
5038515,5038515,0,,5025734,5025734,0,,4994256,4994279,0,,4927178,4927179,0,,4761231,4761224,0,,4959372,4959343,0,,29706286,29706274,0,5703609216,5703610752,1574557,0,0,0,
5040471,5040471,0,,5020849,5020819,0,,4984236,4984236,0,,4926027,4925995,0,,4756352,4756352,0,,4957924,4957956,0,,29685859,29685829,0,5699685312,5699676864,1590350,0,0,0,
5039921,5039921,0,,5021978,5022008,0,,4990624,4990621,0,,4927374,4927406,0,,4758764,4758765,0,,4959460,4959460,0,,29698121,29698181,0,5702039040,5702049408,1575155,0,0,0,
5038622,5038622,0,,5025886,5025886,0,,4986027,4985998,0,,4929614,4929595,0,,4757617,4757645,0,,4951019,4951019,0,,29688785,29688765,0,5700242880,5700245184,1592436,0,0,0,
5038997,5038997,0,,5026330,5026327,0,,4987081,4987085,0,,4926121,4926140,0,,4761462,4761465,0,,4956873,4956873,0,,29696864,29696887,0,5701802304,5701799232,1576797,0,0,0,
5043721,5043721,0,,5030075,5030077,0,,4989787,4989814,0,,4926683,4926651,0,,4759191,4759191,0,,4954692,4954664,0,,29704149,29704118,0,5703190464,5703188160,1575032,0,0,0,
5033372,5033372,0,,5026571,5026572,0,,4986580,4986552,0,,4929803,4929835,0,,4758078,4758046,0,,4953123,4953148,0,,29687527,29687525,0,5700017280,5700014016,1590590,0,0,0,
5043245,5043245,0,,5024822,5024822,0,,4991713,4991741,0,,4926154,4926154,0,,4759882,4759882,0,,4958024,4957995,0,,29703840,29703839,0,5703130368,5703134400,1570507,0,0,0,
5041543,5041543,0,,5024860,5024828,0,,4989692,4989691,0,,4930602,4930601,0,,4756910,4756939,0,,4950818,4950850,0,,29694425,29694452,0,5701336512,5701333248,1586591,0,0,0,
5040268,5040268,0,,5024318,5024347,0,,4987794,4987794,0,,4927419,4927420,0,,4760103,4760074,0,,4954123,4954120,0,,29694025,29694023,0,5701245696,5701247040,1580863,0,0,0,
5035801,5035801,0,,5024357,5024360,0,,4989873,4989875,0,,4927417,4927392,0,,4759971,4760003,0,,4951683,4951683,0,,29689102,29689114,0,5700309312,5700310272,1586047,0,0,0,
5044071,5044071,0,,5022288,5022288,0,,4984527,4984495,0,,4929970,4929995,0,,4759306,4759274,0,,4954247,4954250,0,,29694409,29694373,0,5701325952,5701330752,1585793,0,0,0,
5039211,5039211,0,,5027379,5027379,0,,4990637,4990669,0,,4926554,4926554,0,,4759006,4759011,0,,4948895,4948863,0,,29691682,29691687,0,5700796992,5700793728,1583475,0,0,0,
5041999,5041999,0,,5028715,5028686,0,,4987680,4987677,0,,4930987,4930955,0,,4758220,4758217,0,,4965010,4965042,0,,29712611,29712576,0,5704835904,5704822656,1568936,0,0,0,
5040055,5040055,0,,5028787,5028816,0,,4988563,4988564,0,,4926843,4926875,0,,4761493,4761491,0,,4958932,4958931,0,,29704673,29704732,0,5703287424,5703307200,1568921,0,0,0,
5035943,5035943,0,,5027635,5027635,0,,4998768,4998753,0,,4930045,4930013,0,,4757189,4757219,0,,4962465,4962466,0,,29712045,29712029,0,5704709760,5704710720,1566573,0,0,0,
5030362,5030362,0,,5020169,5020169,0,,4989131,4989122,0,,4924340,4924372,0,,4759596,4759597,0,,4948504,4948504,0,,29672102,29672126,0,5697041856,5697041856,1604975,0,0,0,
5034577,5034577,0,,5027920,5027920,0,,4992263,4992289,0,,4926662,4926634,0,,4759520,4759521,0,,4959310,4959281,0,,29700252,29700222,0,5702448576,5702438592,1575625,0,0,0,
5043884,5043884,0,,5028229,5028226,0,,4989116,4989084,0,,4930036,4930063,0,,4758362,4758330,0,,4958413,4958442,0,,29708040,29708029,0,5703942336,5703942528,1572300,0,0,0,
5038224,5038224,0,,5024121,5024122,0,,4989650,4989682,0,,4926607,4926608,0,,4762596,4762596,0,,4962343,4962324,0,,29703541,29703556,0,5703096384,5703088896,1571055,0,0,0,
5036179,5036179,0,,5026030,5026002,0,,4985054,4985053,0,,4928934,4928909,0,,4757101,4757108,0,,4954118,4954135,0,,29687416,29687386,0,5699970432,5699976192,1588726,0,0,0,
5030212,5030212,0,,5023515,5023545,0,,4990273,4990273,0,,4926925,4926950,0,,4762376,4762378,0,,4964588,4964558,0,,29697889,29697916,0,5701999488,5702007744,1581560,0,0,0,
4633123,4633123,0,,4619571,4619539,0,,4582743,4582712,0,,4530866,4530834,0,,4371215,4371206,0,,4556902,4556902,0,,27294420,27294316,0,5240520768,5240494848,1469057,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3881442,3881442,0,,3874482,3874513,0,,3832000,3832032,0,,3780329,3780329,0,,3635831,3635860,0,,3801523,3801555,0,,22805607,22805731,0,4378688256,4378715904,1004760,0,0,0,
5030469,5030469,0,,5018119,5018119,0,,4971026,4971024,0,,4899770,4899770,0,,4714550,4714553,0,,4931766,4931734,0,,29565700,29565669,0,5676608448,5676602112,1304253,0,0,0,
5028002,5028002,0,,5018696,5018697,0,,4971914,4971916,0,,4898339,4898339,0,,4711637,4711637,0,,4932402,4932402,0,,29560990,29560993,0,5675705280,5675703552,1302719,0,0,0,
5025230,5025230,0,,5015458,5015458,0,,4965453,4965453,0,,4896840,4896872,0,,4712218,4712207,0,,4933067,4933068,0,,29548266,29548288,0,5673276480,5673276672,1320789,0,0,0,
5032657,5032657,0,,5016909,5016906,0,,4971210,4971210,0,,4898252,4898251,0,,4712941,4712952,0,,4928994,4928993,0,,29560963,29560969,0,5675706624,5675705664,1302414,0,0,0,
5026453,5026453,0,,5016521,5016524,0,,4966957,4966957,0,,4896799,4896799,0,,4714989,4714989,0,,4929220,4929240,0,,29550939,29550962,0,5673772032,5673781248,1318523,0,0,0,
5028718,5028718,0,,5017005,5017005,0,,4969238,4969238,0,,4897789,4897758,0,,4711460,4711431,0,,4927144,4927125,0,,29551354,29551275,0,5673868992,5673862272,1312067,0,0,0,
5030167,5030167,0,,5015256,5015254,0,,4969510,4969510,0,,4897087,4897119,0,,4712860,4712862,0,,4928397,4928428,0,,29553277,29553340,0,5674217280,5674228608,1316197,0,0,0,
5028316,5028316,0,,5012238,5012240,0,,4964678,4964678,0,,4895540,4895508,0,,4711275,4711276,0,,4933183,4933183,0,,29545230,29545201,0,5672683200,5672680128,1318711,0,0,0,
5030667,5030667,0,,5017844,5017812,0,,4968784,4968756,0,,4896817,4896849,0,,4712819,4712845,0,,4936562,4936560,0,,29563493,29563489,0,5676191424,5676186816,1299943,0,0,0,
5023229,5023229,0,,5012350,5012382,0,,4966558,4966586,0,,4894883,4894883,0,,4710840,4710813,0,,4926275,4926245,0,,29534135,29534138,0,5670554112,5670556224,1335514,0,0,0,
5025768,5025768,0,,5016005,5016005,0,,4970699,4970682,0,,4896284,4896284,0,,4711557,4711556,0,,4928833,4928865,0,,29549146,29549160,0,5673451008,5673443904,1314439,0,0,0,
5032459,5032459,0,,5016884,5016884,0,,4966580,4966595,0,,4899262,4899236,0,,4713186,4713194,0,,4933444,4933444,0,,29561815,29561812,0,5675856384,5675859072,1308111,0,0,0,
5028201,5028201,0,,5011481,5011449,0,,4963528,4963530,0,,4895838,4895836,0,,4710818,4710830,0,,4928890,4928887,0,,29538756,29538733,0,5671439616,5671434816,1326012,0,0,0,
5029924,5029924,0,,5017034,5017048,0,,4969491,4969488,0,,4896236,4896242,0,,4711977,4711984,0,,4934050,4934053,0,,29558712,29558739,0,5675275584,5675278080,1309877,0,0,0,
5027791,5027791,0,,5014675,5014692,0,,4971745,4971748,0,,4896089,4896081,0,,4712766,4712735,0,,4927568,4927568,0,,29550634,29550615,0,5673729024,5673733824,1312679,0,0,0,
5029336,5029336,0,,5019025,5019026,0,,4975597,4975596,0,,4896686,4896691,0,,4714725,4714756,0,,4930640,4930640,0,,29566009,29566045,0,5676668544,5676661824,1303905,0,0,0,
5030465,5030465,0,,5016191,5016191,0,,4967028,4967026,0,,4895541,4895547,0,,4712200,4712201,0,,4933332,4933328,0,,29554757,29554758,0,5674515456,5674520064,1309518,0,0,0,
5029737,5029737,0,,5017096,5017064,0,,4969295,4969298,0,,4897716,4897710,0,,4713384,4713384,0,,4937337,4937321,0,,29564565,29564514,0,5676390720,5676394944,1304065,0,0,0,
5025009,5025009,0,,5015922,5015954,0,,4968091,4968091,0,,4896948,4896971,0,,4712255,4712255,0,,4930576,4930564,0,,29548801,29548844,0,5673366144,5673366912,1314447,0,0,0,
5026386,5026386,0,,5012652,5012652,0,,4966159,4966159,0,,4894903,4894905,0,,4711481,4711453,0,,4935689,4935692,0,,29547270,29547247,0,5673089472,5673070080,1322457,0,0,0,
5024182,5024182,0,,5013875,5013872,0,,4964752,4964750,0,,4895835,4895835,0,,4710884,4710880,0,,4924317,4924314,0,,29533845,29533833,0,5670497280,5670506688,1330069,0,0,0,
5032336,5032336,0,,5017429,5017429,0,,4970628,4970630,0,,4898764,4898764,0,,4715433,4715433,0,,4927633,4927639,0,,29562223,29562231,0,5675940864,5675953920,1306929,0,0,0,
5029005,5029005,0,,5021076,5021079,0,,4974637,4974635,0,,4898565,4898533,0,,4712655,4712658,0,,4927197,4927223,0,,29563135,29563133,0,5676121920,5676117504,1303441,0,0,0,
5029286,5029286,0,,5017673,5017673,0,,4967242,4967212,0,,4898468,4898498,0,,4713731,4713728,0,,4934626,4934624,0,,29561026,29561021,0,5675716800,5675713152,1304879,0,0,0,
5026949,5026949,0,,5014809,5014809,0,,4966601,4966605,0,,4898145,4898115,0,,4711160,4711192,0,,4931965,4931966,0,,29549629,29549636,0,5673523008,5673535680,1314721,0,0,0,
5025174,5025174,0,,5016262,5016262,0,,4968134,4968149,0,,4897610,4897610,0,,4714226,4714207,0,,4927579,4927548,0,,29548985,29548950,0,5673410496,5673397248,1320262,0,0,0,
5027790,5027790,0,,5017518,5017518,0,,4967870,4967867,0,,4897239,4897271,0,,4712182,4712169,0,,4929194,4929223,0,,29551793,29551838,0,5673947904,5673943872,1312131,0,0,0,
5027602,5027602,0,,5018091,5018091,0,,4971009,4970993,0,,4897933,4897933,0,,4713179,4713191,0,,4936131,4936134,0,,29563945,29563944,0,5676271296,5676280128,1305819,0,0,0,
5028965,5028965,0,,5019018,5018986,0,,4967087,4967118,0,,4898008,4897988,0,,4712111,4712107,0,,4929417,4929417,0,,29554606,29554581,0,5674484928,5674473024,1309331,0,0,0,
5025376,5025376,0,,5015542,5015551,0,,4968264,4968233,0,,4897802,4897790,0,,4712233,4712225,0,,4928868,4928868,0,,29548085,29548043,0,5673235968,5673231552,1323575,0,0,0,
5025903,5025903,0,,5015606,5015597,0,,4968331,4968363,0,,4898130,4898130,0,,4710285,4710317,0,,4935586,4935584,0,,29553841,29553894,0,5674331328,5674348224,1308095,0,0,0,
5033558,5033558,0,,5019671,5019701,0,,4968993,4968991,0,,4901111,4901142,0,,4713652,4713652,0,,4938615,4938585,0,,29575600,29575629,0,5678525184,5678526528,1293663,0,0,0,
5029772,5029772,0,,5015524,5015523,0,,4968861,4968862,0,,4898354,4898326,0,,4713597,4713597,0,,4933773,4933802,0,,29559881,29559882,0,5675491584,5675482752,1303277,0,0,0,
5032415,5032415,0,,5020354,5020356,0,,4971149,4971150,0,,4898059,4898068,0,,4713183,4713182,0,,4926242,4926244,0,,29561402,29561415,0,5675785344,5675788992,1308946,0,0,0,
5026894,5026894,0,,5016967,5016967,0,,4968581,4968579,0,,4898373,4898363,0,,4714038,4714037,0,,4934758,4934727,0,,29559611,29559567,0,5675449152,5675444352,1309289,0,0,0,
5027344,5027344,0,,5017546,5017547,0,,4968718,4968720,0,,4898865,4898893,0,,4711683,4711659,0,,4926334,4926343,0,,29550490,29550506,0,5673703104,5673699648,1313594,0,0,0,
5028609,5028609,0,,5017476,5017476,0,,4971382,4971382,0,,4899148,4899148,0,,4714629,4714652,0,,4937151,4937143,0,,29568395,29568410,0,5677116864,5677127808,1300681,0,0,0,
5026736,5026736,0,,5017373,5017373,0,,4973930,4973930,0,,4899063,4899065,0,,4712273,4712276,0,,4927880,4927887,0,,29557255,29557267,0,5674994304,5674996992,1307032,0,0,0,
5026968,5026968,0,,5019943,5019943,0,,4974123,4974123,0,,4898330,4898330,0,,4713114,4713099,0,,4929848,4929869,0,,29562326,29562332,0,5675974464,5675971968,1306983,0,0,0,
5025899,5025899,0,,5013260,5013228,0,,4966238,4966238,0,,4898276,4898274,0,,4709248,4709240,0,,4935795,4935798,0,,29548716,29548677,0,5673345792,5673348096,1315126,0,0,0,
5023474,5023474,0,,5010596,5010626,0,,4967819,4967789,0,,4896983,4896983,0,,4710544,4710545,0,,4930660,4930628,0,,29540076,29540045,0,5671695744,5671679808,1330353,0,0,0,
5023346,5023346,0,,5017567,5017569,0,,4969888,4969886,0,,4898067,4898069,0,,4714578,4714600,0,,4934486,4934493,0,,29557932,29557963,0,5675127552,5675134464,1305810,0,0,0,
5025138,5025138,0,,5015196,5015196,0,,4965601,4965601,0,,4895438,4895406,0,,4712073,4712053,0,,4927259,4927284,0,,29540705,29540678,0,5671810176,5671814400,1321691,0,0,0,
5028110,5028110,0,,5018136,5018136,0,,4968313,4968313,0,,4895390,4895422,0,,4714956,4714945,0,,4939783,4939783,0,,29564688,29564709,0,5676424704,5676420672,1304563,0,0,0,
5025024,5025024,0,,5017305,5017304,0,,4967288,4967320,0,,4895482,4895482,0,,4713123,4713131,0,,4929785,4929785,0,,29548007,29548046,0,5673212160,5673222912,1316353,0,0,0,
5028117,5028117,0,,5011544,5011525,0,,4966895,4966863,0,,4895352,4895322,0,,4711163,4711154,0,,4930236,4930236,0,,29543307,29543217,0,5672316864,5672306304,1326877,0,0,0,
5028893,5028893,0,,5018277,5018265,0,,4973492,4973492,0,,4897777,4897775,0,,4712520,4712520,0,,4935381,4935380,0,,29566340,29566325,0,5676734976,5676740160,1296700,0,0,0,
5027364,5027364,0,,5015768,5015800,0,,4969999,4970029,0,,4896554,4896560,0,,4713794,4713826,0,,4930913,4930890,0,,29554392,29554469,0,5674444608,5674439232,1314187,0,0,0,
5028399,5028399,0,,5016391,5016390,0,,4970522,4970524,0,,4895565,4895562,0,,4713510,4713478,0,,4937504,4937528,0,,29561891,29561881,0,5675887872,5675885952,1303154,0,0,0,
5025826,5025826,0,,5013159,5013158,0,,4965741,4965740,0,,4896807,4896807,0,,4713610,4713642,0,,4929912,4929881,0,,29545055,29545054,0,5672649792,5672653248,1318629,0,0,0,
5022808,5022808,0,,5013910,5013912,0,,4966741,4966742,0,,4894778,4894775,0,,4712480,4712478,0,,4926368,4926367,0,,29537085,29537082,0,5671125504,5671124736,1331299,0,0,0,
5028631,5028631,0,,5017528,5017525,0,,4969861,4969861,0,,4897378,4897408,0,,4712961,4712963,0,,4933829,4933861,0,,29560188,29560249,0,5675544192,5675553216,1303303,0,0,0,
5031105,5031105,0,,5017477,5017480,0,,4968923,4968920,0,,4899023,4899024,0,,4714387,4714355,0,,4936956,4936924,0,,29567871,29567808,0,5677037376,5677027200,1301463,0,0,0,
5025272,5025272,0,,5014292,5014260,0,,4968593,4968596,0,,4897734,4897735,0,,4711829,4711829,0,,4927506,4927506,0,,29545226,29545198,0,5672677248,5672683392,1318561,0,0,0,
5026873,5026873,0,,5018633,5018663,0,,4974382,4974381,0,,4898930,4898930,0,,4715744,4715744,0,,4930068,4930100,0,,29564630,29564691,0,5676414912,5676415872,1304479,0,0,0,
5023099,5023099,0,,5010022,5010024,0,,4965080,4965081,0,,4896134,4896133,0,,4711109,4711113,0,,4930508,4930508,0,,29535952,29535958,0,5670909888,5670900864,1328165,0,0,0,
5028998,5028998,0,,5016593,5016590,0,,4969743,4969743,0,,4898068,4898069,0,,4712108,4712104,0,,4937721,4937719,0,,29563231,29563223,0,5676133248,5676140160,1299935,0,0,0,
5028888,5028888,0,,5019591,5019594,0,,4975686,4975654,0,,4898481,4898481,0,,4715120,4715149,0,,4933754,4933754,0,,29571520,29571520,0,5677731456,5677727808,1297801,0,0,0,
5030276,5030276,0,,5017518,5017518,0,,4968949,4968968,0,,4897086,4897085,0,,4710647,4710650,0,,4936943,4936942,0,,29561419,29561439,0,5675796480,5675795136,1303235,0,0,0,
5029599,5029599,0,,5018856,5018856,0,,4969407,4969388,0,,4900397,4900396,0,,4712468,4712437,0,,4934697,4934700,0,,29565424,29565376,0,5676565056,5676554880,1303563,0,0,0,
5028751,5028751,0,,5017434,5017434,0,,4967810,4967812,0,,4895922,4895892,0,,4710754,4710759,0,,4927100,4927099,0,,29547771,29547747,0,5673167424,5673164736,1317173,0,0,0,
2942616,2942616,0,,2935891,2935859,0,,2908762,2908760,0,,2866351,2866351,0,,2758049,2758043,0,,2886595,2886564,0,,17298264,17298193,0,3321258048,3321250944,761695,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
