Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
11264665,11264665,0,,11473800,11473768,0,,11397268,11397268,0,,34135733,34135701,0,5529983562,6554054784,990105,0,0,0,
11269042,11269042,0,,11469578,11469578,0,,11382704,11382736,0,,34121324,34121356,0,5527659672,6551299584,1004414,0,0,0,
11274406,11274406,0,,11472414,11472414,0,,11387404,11387404,0,,34134224,34134224,0,5529744288,6553773888,991272,0,0,0,
11272850,11272850,0,,11473648,11473680,0,,11386373,11386341,0,,34132871,34132871,0,5529525102,6553512192,992643,0,0,0,
11268644,11268644,0,,11472959,11472959,0,,11388044,11388076,0,,34129647,34129679,0,5529007998,6552893760,995903,0,0,0,
11264538,11264538,0,,11472541,11472540,0,,11388385,11388385,0,,34125464,34125463,0,5528319984,6552081600,997481,0,0,0,
11268243,11268243,0,,11469193,11469162,0,,11379622,11379622,0,,34117058,34117027,0,5526958212,6550475328,1008232,0,0,0,
11265816,11265816,0,,11473388,11473418,0,,11385437,11385437,0,,34124641,34124671,0,5528201886,6551934144,1000923,0,0,0,
11265974,11265974,0,,11473662,11473662,0,,11386536,11386504,0,,34126172,34126140,0,5528434680,6552218112,1000184,0,0,0,
11267514,11267514,0,,11471381,11471383,0,,11385235,11385264,0,,34124130,34124161,0,5528109384,6551835840,1001026,0,0,0,
11267692,11267692,0,,11471582,11471582,0,,11390275,11390278,0,,34129549,34129552,0,5528992122,6552877632,995868,0,0,0,
11272751,11272751,0,,11472158,11472158,0,,11388014,11388014,0,,34132923,34132923,0,5529523158,6553513728,992350,0,0,0,
1171184,1171184,0,,1192821,1192789,0,,1184338,1184306,0,,3548343,3548279,0,574831566,681269568,103119,0,0,0,
1663267,1663267,0,,1687078,1687078,0,,1676902,1676902,0,,5027247,5027247,0,814414014,965247360,134712,0,0,0,
11260197,11260197,0,,11458866,11458898,0,,11369898,11369927,0,,34088961,34089022,0,5522416866,6545077248,1561675,0,0,0,
11257912,11257912,0,,11457690,11457690,0,,11366063,11366064,0,,34081665,34081666,0,5521229406,6543681216,1568049,0,0,0,
11256036,11256036,0,,11462202,11462201,0,,11363053,11363055,0,,34081291,34081292,0,5521164282,6543605760,1569161,0,0,0,
11256843,11256843,0,,11458985,11458986,0,,11356363,11356360,0,,34072191,34072189,0,5519700126,6541860864,1573011,0,0,0,
11248658,11248658,0,,11457130,11457130,0,,11364418,11364418,0,,34070206,34070206,0,5519378070,6541480896,1578688,0,0,0,
11253357,11253357,0,,11459218,11459218,0,,11365303,11365306,0,,34077878,34077881,0,5520611538,6542953344,1571876,0,0,0,
11257840,11257840,0,,11454645,11454613,0,,11372745,11372713,0,,34085230,34085166,0,5521802076,6544361856,1564807,0,0,0,
11253300,11253300,0,,11459194,11459226,0,,11371700,11371732,0,,34084194,34084258,0,5521644612,6544172352,1566169,0,0,0,
11255362,11255362,0,,11462562,11462530,0,,11357453,11357421,0,,34075377,34075313,0,5520205890,6542464896,1575055,0,0,0,
11252540,11252540,0,,11461269,11461300,0,,11363713,11363743,0,,34077522,34077583,0,5520558564,6542884224,1571462,0,0,0,
11252369,11252369,0,,11456335,11456336,0,,11367465,11367467,0,,34076169,34076172,0,5520344562,6542631168,1569242,0,0,0,
11251067,11251067,0,,11456782,11456782,0,,11367055,11367055,0,,34074904,34074904,0,5520134448,6542383680,1574993,0,0,0,
11256184,11256184,0,,11455273,11455273,0,,11363197,11363165,0,,34074654,34074622,0,5520093948,6542327040,1574461,0,0,0,
11252468,11252468,0,,11454898,11454896,0,,11362842,11362874,0,,34070208,34070238,0,5519373372,6541483968,1580277,0,0,0,
11255351,11255351,0,,11454526,11454526,0,,11365895,11365893,0,,34075772,34075770,0,5520279924,6542553408,1573946,0,0,0,
11249775,11249775,0,,11455301,11455303,0,,11363125,11363127,0,,34068201,34068205,0,5519049210,6541088640,1581549,0,0,0,
