Lcore 0,,,,Lcore 1,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
6088854,6088854,0,,6144954,6144954,0,,12233808,12233808,0,2043045936,2348890176,264931,0,0,0,
6090853,6090853,0,,6148466,6148465,0,,12239319,12239318,0,2043966273,2349949056,259791,0,0,0,
6096667,6096667,0,,6150496,6150496,0,,12247163,12247163,0,2045276221,2351455296,252792,0,0,0,
6087822,6087822,0,,6157822,6157822,0,,12245644,12245644,0,2045022548,2351163648,253644,0,0,0,
6109586,6109586,0,,6151382,6151383,0,,12260968,12260969,0,2047581656,2354106048,236953,0,0,0,
6106795,6106795,0,,6124515,6124515,0,,12231310,12231310,0,2042628770,2348411712,267650,0,0,0,
6092601,6092601,0,,6123840,6123840,0,,12216441,12216441,0,2040145647,2345556672,282848,0,0,0,
6107782,6107782,0,,6113040,6113040,0,,12220822,12220822,0,2040877274,2346397632,279132,0,0,0,
6109691,6109691,0,,6118918,6118886,0,,12228609,12228577,0,2042177703,2347892352,270443,0,0,0,
6118447,6118447,0,,6115020,6115052,0,,12233467,12233499,0,2042988989,2348826240,264514,0,0,0,
6093999,6093999,0,,6117276,6117276,0,,12211275,12211275,0,2039282925,2344564800,287784,0,0,0,
553963,553963,0,,560886,560854,0,,1114849,1114817,0,186179783,214044864,30310,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3662155,3662155,0,,3676094,3676126,0,,7338249,7338281,0,1225487583,1408949952,812828,0,0,0,
6180577,6180577,0,,6164923,6164923,0,,12345500,12345500,0,2061698500,2370336000,1477045,0,0,0,
6181729,6181729,0,,6181742,6181739,0,,12363471,12363468,0,2064699657,2373785856,1458971,0,0,0,
6183867,6183867,0,,6190854,6190857,0,,12374721,12374724,0,2066578407,2375947008,1447692,0,0,0,
6170907,6170907,0,,6213424,6213424,0,,12384331,12384331,0,2068183277,2377791552,1438162,0,0,0,
6189725,6189725,0,,6216428,6216396,0,,12406153,12406121,0,2071827551,2381981376,1416451,0,0,0,
6201190,6201190,0,,6200550,6200581,0,,12401740,12401771,0,2071090580,2381133888,1420533,0,0,0,
6194234,6194234,0,,6200192,6200190,0,,12394426,12394424,0,2069873985,2379729408,1427926,0,0,0,
6192998,6192998,0,,6216547,6216548,0,,12409545,12409546,0,2072389172,2382632832,1413058,0,0,0,
6206620,6206620,0,,6206829,6206831,0,,12413449,12413451,0,2073045983,2383382592,1408889,0,0,0,
6185174,6185174,0,,6208916,6208914,0,,12394090,12394088,0,2069813030,2379664896,1428550,0,0,0,
6172163,6172163,0,,6209300,6209302,0,,12381463,12381465,0,2067704321,2377241280,1440902,0,0,0,
6196353,6196353,0,,6210338,6210338,0,,12406691,12406691,0,2071917397,2382084672,1415836,0,0,0,
6200256,6200256,0,,6215060,6215060,0,,12415316,12415316,0,2073357772,2383740672,1407015,0,0,0,
6180681,6180681,0,,6203481,6203481,0,,12384162,12384162,0,2068155054,2377759104,1438276,0,0,0,
6163799,6163799,0,,6193760,6193728,0,,12357559,12357527,0,2063712353,2372651328,1464883,0,0,0,
6166085,6166085,0,,6194656,6194688,0,,12360741,12360773,0,2064243747,2373262272,1461810,0,0,0,
6196976,6196976,0,,6193775,6193775,0,,12390751,12390751,0,2069255417,2379024192,1431513,0,0,0,
6197591,6197591,0,,6206931,6206929,0,,12404522,12404520,0,2071555174,2381667840,1417812,0,0,0,
6199318,6199318,0,,6194637,6194637,0,,12393955,12393955,0,2069790485,2379639360,1428711,0,0,0,
6163849,6163849,0,,6178485,6178487,0,,12342334,12342336,0,2061169778,2369728896,1480167,0,0,0,
6176731,6176731,0,,6197959,6197927,0,,12374690,12374658,0,2066573230,2375939712,1447623,0,0,0,
6198026,6198026,0,,6176942,6176974,0,,12374968,12375000,0,2066619656,2375994240,1447556,0,0,0,
6217936,6217936,0,,6214209,6214207,0,,12432145,12432143,0,2076168215,2386971456,1390267,0,0,0,
6160468,6160468,0,,6220877,6220878,0,,12381345,12381346,0,2067684615,2377218432,1441038,0,0,0,
6191729,6191729,0,,6250746,6250747,0,,12442475,12442476,0,2077893325,2388955392,1380052,0,0,0,
6216771,6216771,0,,6221612,6221580,0,,12438383,12438351,0,2077209961,2388169344,1384064,0,0,0,
6195628,6195628,0,,6206608,6206640,0,,12402236,12402268,0,2071173412,2381229504,1420257,0,0,0,
6214612,6214612,0,,6193245,6193244,0,,12407857,12407856,0,2072112119,2382308352,1414402,0,0,0,
6187177,6187177,0,,6213276,6213275,0,,12400453,12400452,0,2070875651,2380886784,1422041,0,0,0,
6222547,6222547,0,,6212105,6212105,0,,12434652,12434652,0,2076586884,2387453184,1387823,0,0,0,
6224813,6224813,0,,6217402,6217403,0,,12442215,12442216,0,2077855082,2388905472,1380139,0,0,0,
6213409,6213409,0,,6186418,6186419,0,,12399827,12399828,0,2070771276,2380766976,1422611,0,0,0,
6178814,6178814,0,,6201470,6201470,0,,12380284,12380284,0,2067507428,2377014528,1442168,0,0,0,
6167432,6167432,0,,6193369,6193368,0,,12360801,12360800,0,2064248423,2373273600,1461596,0,0,0,
6184623,6184623,0,,6173799,6173797,0,,12358422,12358420,0,2063856474,2372816640,1464222,0,0,0,
6187729,6187729,0,,6183668,6183669,0,,12371397,12371398,0,2066023299,2375308416,1451064,0,0,0,
6203663,6203663,0,,6177538,6177540,0,,12381201,12381203,0,2067660567,2377190976,1441183,0,0,0,
6184110,6184110,0,,6217784,6217783,0,,12401894,12401893,0,2071116298,2381163456,1421094,0,0,0,
6214511,6214511,0,,6285042,6285043,0,,12499553,12499554,0,2087430695,2399914368,1322382,0,0,0,
6190231,6190231,0,,6281367,6281367,0,,12471598,12471598,0,2082756866,2394552960,1350858,0,0,0,
6207165,6207165,0,,6268827,6268827,0,,12475992,12475992,0,2083490664,2395390464,1346338,0,0,0,
6194056,6194056,0,,6222369,6222369,0,,12416425,12416425,0,2073537631,2383947456,1406394,0,0,0,
6213964,6213964,0,,6219099,6219099,0,,12433063,12433063,0,2076321521,2387148864,1389134,0,0,0,
6195435,6195435,0,,6189092,6189089,0,,12384527,12384524,0,2068216009,2377827840,1437804,0,0,0,
6197968,6197968,0,,6197710,6197713,0,,12395678,12395681,0,2070078226,2379970752,1426728,0,0,0,
6195369,6195369,0,,6202818,6202815,0,,12398187,12398184,0,2070497229,2380451328,1424469,0,0,0,
6225020,6225020,0,,6228096,6228067,0,,12453116,12453087,0,2079670372,2390998848,1369290,0,0,0,
6172286,6172286,0,,6218627,6218659,0,,12390913,12390945,0,2069282471,2379055296,1431528,0,0,0,
6183659,6183659,0,,6205805,6205805,0,,12389464,12389464,0,2069040488,2378777088,1432941,0,0,0,
6191145,6191145,0,,6210348,6210348,0,,12401493,12401493,0,2071049331,2381086656,1420910,0,0,0,
6184165,6184165,0,,6222349,6222317,0,,12406514,12406482,0,2071887838,2382050688,1415904,0,0,0,
6167363,6167363,0,,6215864,6215864,0,,12383227,12383227,0,2067998909,2377573440,1439306,0,0,0,
6188989,6188989,0,,6188519,6188551,0,,12377508,12377540,0,2067043836,2376487680,1445096,0,0,0,
6172538,6172538,0,,6191375,6191372,0,,12363913,12363910,0,2064778314,2373870720,1458370,0,0,0,
6156032,6156032,0,,6216346,6216349,0,,12372378,12372381,0,2066182283,2375497152,1449961,0,0,0,
6187537,6187537,0,,6206022,6206021,0,,12393559,12393558,0,2069729530,2379569088,1428999,0,0,0,
6177264,6177264,0,,6190341,6190342,0,,12367605,12367606,0,2065384858,2374574400,1454851,0,0,0,
6182407,6182407,0,,6196469,6196466,0,,12378876,12378873,0,2067272292,2376743616,1443662,0,0,0,
6171382,6171382,0,,6188408,6188410,0,,12359790,12359792,0,2064090107,2373080064,1462595,0,0,0,
6196017,6196017,0,,6231172,6231171,0,,12427189,12427188,0,2075335386,2386020096,1395485,0,0,0,
6157544,6157544,0,,6208423,6208423,0,,12365967,12365967,0,2065116489,2374265664,1456288,0,0,0,
4652902,4652902,0,,4697871,4697841,0,,9350773,9350743,0,1561579091,1795342656,1105011,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5762081,5762081,0,,5762222,5762254,0,,11524303,11524335,0,1924558601,2212672320,744637,0,0,0,
6178548,6178548,0,,6197757,6197757,0,,12376305,12376305,0,2066842935,2376250560,751218,0,0,0,
6114913,6114913,0,,6181251,6181250,0,,12296164,12296163,0,2053459388,2360863296,831438,0,0,0,
6127921,6127921,0,,6169946,6169945,0,,12297867,12297866,0,2053748799,2361190272,829483,0,0,0,
6184070,6184070,0,,6192124,6192123,0,,12376194,12376193,0,2066819388,2376229056,751906,0,0,0,
6152379,6152379,0,,6180804,6180804,0,,12333183,12333183,0,2059641561,2367971136,793695,0,0,0,
6159459,6159459,0,,6189448,6189448,0,,12348907,12348907,0,2062267469,2370990720,778447,0,0,0,
6121713,6121713,0,,6183173,6183144,0,,12304886,12304857,0,2054915962,2362537728,822821,0,0,0,
6149997,6149997,0,,6199957,6199989,0,,12349954,12349986,0,2062442318,2371191552,777442,0,0,0,
6124173,6124173,0,,6193548,6193516,0,,12317721,12317689,0,2057059407,2365003008,809853,0,0,0,
6176045,6176045,0,,6200508,6200539,0,,12376553,12376584,0,2066884351,2376297408,750862,0,0,0,
6175130,6175130,0,,6195322,6195323,0,,12370452,12370453,0,2065865484,2375126976,758060,0,0,0,
6196202,6196202,0,,6197882,6197881,0,,12394084,12394083,0,2069812028,2379663936,732370,0,0,0,
6175719,6175719,0,,6182994,6182995,0,,12358713,12358714,0,2063905071,2372873088,768638,0,0,0,
6137635,6137635,0,,6199319,6199319,0,,12336954,12336954,0,2060276662,2368700736,790886,0,0,0,
6156343,6156343,0,,6178206,6178206,0,,12334549,12334549,0,2059864339,2368227840,792449,0,0,0,
6147677,6147677,0,,6173782,6173782,0,,12321459,12321459,0,2057683653,2365720128,805993,0,0,0,
6162578,6162578,0,,6204456,6204424,0,,12367034,12367002,0,2065294678,2374470912,760647,0,0,0,
6172689,6172689,0,,6187962,6187994,0,,12360651,12360683,0,2064228717,2373244608,766418,0,0,0,
6155983,6155983,0,,6185584,6185581,0,,12341567,12341564,0,2061041689,2369580288,786057,0,0,0,
6164659,6164659,0,,6181660,6181660,0,,12346319,12346319,0,2061835273,2370493248,780965,0,0,0,
6186460,6186460,0,,6182820,6182822,0,,12369280,12369282,0,2065669760,2374902144,758339,0,0,0,
6135315,6135315,0,,6197729,6197729,0,,12333044,12333044,0,2059623525,2367944448,794252,0,0,0,
6132983,6132983,0,,6177658,6177627,0,,12310641,12310610,0,2055871870,2363638464,817783,0,0,0,
6172696,6172696,0,,6199975,6200007,0,,12372671,12372703,0,2066236057,2375557632,753979,0,0,0,
6203903,6203903,0,,6204328,6204327,0,,12408231,12408230,0,2072174577,2382380160,718797,0,0,0,
6165126,6165126,0,,6186051,6186052,0,,12351177,12351178,0,2062646559,2371426176,776317,0,0,0,
6174416,6174416,0,,6172893,6172893,0,,12347309,12347309,0,2062000603,2370683328,780049,0,0,0,
6137758,6137758,0,,6166388,6166385,0,,12304146,12304143,0,2054792382,2362395456,823590,0,0,0,
6134033,6134033,0,,6164138,6164141,0,,12298171,12298174,0,2053799901,2361249408,829002,0,0,0,
6143526,6143526,0,,6202160,6202160,0,,12345686,12345686,0,2061724218,2370371712,781788,0,0,0,
6104102,6104102,0,,6186383,6186382,0,,12290485,12290484,0,2052510995,2359772928,837033,0,0,0,
6160794,6160794,0,,6203021,6203021,0,,12363815,12363815,0,2064757105,2373852480,763528,0,0,0,
6153548,6153548,0,,6196253,6196254,0,,12349801,12349802,0,2062416767,2371162368,777487,0,0,0,
6131194,6131194,0,,6191041,6191041,0,,12322235,12322235,0,2057813245,2365868736,805230,0,0,0,
6144093,6144093,0,,6205318,6205318,0,,12349411,12349411,0,2062356981,2371092480,778286,0,0,0,
6135488,6135488,0,,6186278,6186277,0,,12321766,12321765,0,2057729578,2365773312,805757,0,0,0,
6157012,6157012,0,,6206271,6206272,0,,12363283,12363284,0,2064668261,2373750528,764076,0,0,0,
6141152,6141152,0,,6176648,6176648,0,,12317800,12317800,0,2057072600,2365017600,810111,0,0,0,
6131221,6131221,0,,6191126,6191126,0,,12322347,12322347,0,2057831949,2365891008,804711,0,0,0,
6158926,6158926,0,,6200117,6200114,0,,12359043,12359040,0,2063960181,2372935296,768922,0,0,0,
6119522,6119522,0,,6161201,6161201,0,,12280723,12280723,0,2050880741,2357898816,846272,0,0,0,
6147052,6147052,0,,6192060,6192063,0,,12339112,12339115,0,2060631704,2369110080,788515,0,0,0,
6139941,6139941,0,,6199431,6199431,0,,12339372,12339372,0,2060675124,2369159424,787919,0,0,0,
6143188,6143188,0,,6200545,6200545,0,,12343733,12343733,0,2061403411,2369996736,784007,0,0,0,
6128458,6128458,0,,6177013,6177012,0,,12305471,12305470,0,2055013657,2362650240,821741,0,0,0,
6160998,6160998,0,,6192326,6192327,0,,12353324,12353325,0,2063005108,2371838400,774285,0,0,0,
6163502,6163502,0,,6210665,6210662,0,,12374167,12374164,0,2066490732,2375843904,753751,0,0,0,
6121823,6121823,0,,6185059,6185062,0,,12306882,12306885,0,2055244451,2362917504,820031,0,0,0,
6165515,6165515,0,,6183283,6183282,0,,12348798,12348797,0,2062249266,2370969024,779095,0,0,0,
6142452,6142452,0,,6221500,6221498,0,,12363952,12363950,0,2064779984,2373878400,763462,0,0,0,
6152022,6152022,0,,6222005,6222008,0,,12374027,12374030,0,2066462509,2375813760,753245,0,0,0,
6151662,6151662,0,,6205398,6205376,0,,12357060,12357038,0,2063629020,2372551296,771105,0,0,0,
6144161,6144161,0,,6184811,6184831,0,,12328972,12328992,0,2058938324,2367166464,797661,0,0,0,
6164090,6164090,0,,6189283,6189285,0,,12353373,12353375,0,2063013291,2371848000,774044,0,0,0,
6148238,6148238,0,,6187732,6187732,0,,12335970,12335970,0,2060112334,2368506240,791466,0,0,0,
6147695,6147695,0,,6156572,6156540,0,,12304267,12304235,0,2054807245,2362419264,823291,0,0,0,
6162485,6162485,0,,6217121,6217150,0,,12379606,12379635,0,2067394202,2376883776,748521,0,0,0,
6129443,6129443,0,,6156139,6156110,0,,12285582,12285553,0,2051692194,2358832320,841155,0,0,0,
6147632,6147632,0,,6197736,6197768,0,,12345368,12345400,0,2061676456,2370310848,781987,0,0,0,
6104746,6104746,0,,6152098,6152096,0,,12256844,12256842,0,2046892948,2353313472,870907,0,0,0,
6152036,6152036,0,,6175715,6175717,0,,12327751,12327753,0,2058734417,2366928576,799656,0,0,0,
2566372,2566372,0,,2542179,2542147,0,,5108551,5108519,0,853128017,980835648,319260,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
